seqnames	start	end	width	strand	Conc	Conc_TAYN	Conc_Methyl	Fold	p.value	FDR
17	9928705	9929205	501	*	4.89318609204588	5.57943694741528	3.53807047421257	1.73608758453225	7.32200976782086e-07	1.43256627248171e-05
12	74292812	74293312	501	*	5.1544724265177	5.76833951196493	4.06411260799884	1.50240674654332	7.33260314548649e-07	1.43389319493626e-05
2	17885272	17885772	501	*	5.84017148345682	6.33108589499314	5.09031976451243	1.15916691145044	7.33273309011149e-07	1.43389319493626e-05
4	140075974	140076474	501	*	5.47656754683833	6.06707396005414	4.45980682850407	1.41406891691559	7.33683537790378e-07	1.43430992101669e-05
16	31548562	31549062	501	*	5.94005124442987	6.42327952729734	5.20820259504465	1.12323204453253	7.40061140094855e-07	1.44638916832452e-05
3	53547620	53548120	501	*	5.33873596808976	5.92090293135961	4.34709022486251	1.41317448087657	7.40975279567207e-07	1.44778690298466e-05
10	110802098	110802598	501	*	5.26170611453924	5.91675664485313	4.02835688858829	1.61609429437088	7.43918828425257e-07	1.45314807282435e-05
1	103479053	103479553	501	*	5.83953727465587	6.32416822070516	5.10442703076804	1.13479728646517	7.47183133101698e-07	1.45913275131183e-05
12	112883449	112883949	501	*	4.45431252734713	5.27080123198229	2.38870375877256	2.19233349029296	7.4754910330126e-07	1.4594557392946e-05
3	35500103	35500603	501	*	5.94195545965482	6.43457398703513	5.18806848852085	1.15243370188765	7.48244180202017e-07	1.46042090354183e-05
18	57287733	57288233	501	*	5.40671857530819	6.0449307636527	4.23405229166532	1.58569314973786	7.49468277750317e-07	1.46241781426512e-05
11	63774567	63775067	501	*	5.37037850498523	5.95379844907009	4.37499630353124	1.41466129522027	7.50942240229471e-07	1.46454442884508e-05
5	117215293	117215793	501	*	5.82407053915874	6.32301035186428	5.05507354821519	1.16596022888444	7.50960689364238e-07	1.46454442884508e-05
17	25825873	25826373	501	*	5.86897462797654	6.36277088056149	5.11228946237313	1.14849829917608	7.51611329397637e-07	1.46542055629583e-05
1	119131412	119131912	501	*	5.23499933021259	5.87013612717811	4.07307167938849	1.56966883938809	7.5189163897409e-07	1.4655743725334e-05
16	84989454	84989954	501	*	5.13898582196326	5.7642839389014	4.01073631790318	1.53105115209477	7.52487735971933e-07	1.46634346900176e-05
8	3203230	3203730	501	*	5.89207064099487	6.37009580504434	5.17222933404887	1.12289041078406	7.53463826241863e-07	1.46785243343606e-05
10	86765007	86765507	501	*	4.16363661652276	5.12192816240454	0.0305499090536207	3.92402997174534	7.53741384113441e-07	1.46800011595948e-05
18	77622236	77622736	501	*	5.38473189143732	5.9604836565727	4.41201643844379	1.39852630110404	7.55574537833564e-07	1.47117661483499e-05
9	77431908	77432408	501	*	4.95056499791203	5.62415637856458	3.64642113395401	1.68677067150955	7.5672853123012e-07	1.47302937715081e-05
8	79974255	79974755	501	*	4.83039065136538	5.54064508782493	3.37203380180627	1.79784374397201	7.57062632859269e-07	1.47328559386839e-05
8	94170980	94171480	501	*	4.65974103237762	5.44813880530199	2.78589319812018	2.07776929784818	7.57717423106189e-07	1.47409338920162e-05
2	171424174	171424674	501	*	5.32226124900007	5.9198514891945	4.28370099482248	1.44251528857461	7.5788290326172e-07	1.47409338920162e-05
14	13380869	13381369	501	*	4.34342422082565	5.22842878892012	1.6371904919457	2.55780757536872	7.58378883701197e-07	1.47448097024913e-05
7	71405477	71405977	501	*	3.60867036753824	4.60867036753824	0	5.88268891416372	7.58487455388386e-07	1.47448097024913e-05
4	100398415	100398915	501	*	5.18907304975304	5.80665306611221	4.08654775661408	1.52022783217801	7.601906559563e-07	1.47739724090139e-05
8	113571152	113571652	501	*	5.48807849539436	6.03701835874386	4.59104498866414	1.31343111099661	7.61619191283065e-07	1.47977829680453e-05
10	40672374	40672874	501	*	6.14574525175483	6.59299942401582	5.49410732453345	1.040300275524	7.62058137304907e-07	1.48023588480291e-05
8	5586546	5587046	501	*	4.16097327233553	5.0879821599893	0.819729827322137	3.14037355884848	7.63343261151024e-07	1.482336421434e-05
10	13272885	13273385	501	*	4.70986495610612	5.48458611977972	2.91970829276935	2.02273007741287	7.64033728787883e-07	1.48328138227835e-05
6	113230604	113231104	501	*	4.78973717888213	5.53594902707709	3.15763306196282	1.90329233578119	7.64930157323479e-07	1.48462558115039e-05
11	81015673	81016173	501	*	5.50712590624207	6.06040753470737	4.5981966831518	1.31868609981408	7.66019297186743e-07	1.48634298989864e-05
8	111913886	111914386	501	*	5.61009665537977	6.13486008423929	4.77694667273943	1.25177955383254	7.66953382296316e-07	1.4877587031732e-05
2	135574292	135574792	501	*	5.27833408842716	5.90627784194008	4.14112791995623	1.53571260696619	7.68417732535572e-07	1.49020201152681e-05
15	14902139	14902639	501	*	3.57697049716548	4.57697049716548	0	5.84809262096501	7.69004741510426e-07	1.49094303241469e-05
11	112022291	112022791	501	*	5.85473060749611	6.34659095366228	5.10264095012898	1.15230589459675	7.69947672502162e-07	1.49195690474815e-05
8	121241248	121241748	501	*	6.11291743576083	6.59415686432731	5.38567543090052	1.11604677076655	7.70517474272154e-07	1.49195690474815e-05
7	138410197	138410697	501	*	4.0850483426284	5.07050430803104	0	5.41791807607106	7.70545417044839e-07	1.49195690474815e-05
17	84606251	84606751	501	*	5.76523911578468	6.27780523492037	4.96288964605761	1.20901735056239	7.70878409291496e-07	1.49195690474815e-05
9	78701456	78701956	501	*	6.11711653434551	6.61552402500375	5.34940065954265	1.16386093835241	7.70898904872203e-07	1.49195690474815e-05
1	189821828	189822328	501	*	5.86185407665662	6.38275503599258	5.03855718791808	1.23558382170399	7.70931210487683e-07	1.49195690474815e-05
6	87395992	87396492	501	*	5.94019418238439	6.4304232264312	5.19196085853357	1.14451820701914	7.70962984188809e-07	1.49195690474815e-05
10	60916540	60917040	501	*	6.22084455908561	6.6796311632914	5.54419067144278	1.0730034379965	7.71175136460072e-07	1.49197065818251e-05
17	85869479	85869979	501	*	4.14706328709675	5.0668319252093	0.938677235051492	2.93543178129906	7.72397162960861e-07	1.49393765998195e-05
4	88348078	88348578	501	*	4.20694686162816	5.13545149549845	0.836573979952526	3.17283010608228	7.73819072903597e-07	1.49626810592828e-05
9	61886509	61887009	501	*	6.06152997349453	6.53534962666994	5.35129004761898	1.1126701502484	7.7401332417768e-07	1.49626810592828e-05
5	77129381	77129881	501	*	5.02161471190108	5.67801304913556	3.78326458760978	1.62486045875421	7.76350297404976e-07	1.50038716308309e-05
3	13175905	13176405	501	*	3.6037194634349	4.6037194634349	0	5.86887092460608	7.77080756998956e-07	1.50140008288675e-05
13	109999492	109999992	501	*	4.65149522719002	5.41698095967713	2.91480734687125	2.00485432315606	7.7864496711627e-07	1.50402292918187e-05
14	118115678	118116178	501	*	5.16373863669623	5.7956161014418	4.01308065300404	1.54940248201991	7.80369771499423e-07	1.50695450328059e-05
5	114063575	114064075	501	*	6.24821673796931	6.72020423374526	5.54213112358216	1.1109527330415	7.82822179809349e-07	1.51114166838472e-05
4	46358871	46359371	501	*	5.02675271148721	5.68554764658622	3.77945557505689	1.6517379186103	7.82953436473263e-07	1.51114166838472e-05
1	37035893	37036393	501	*	5.67003898779728	6.19006778752449	4.84895405056431	1.22149268483084	7.85700154976205e-07	1.51587395035918e-05
14	55512357	55512857	501	*	4.2372484722477	5.20852049208243	0	4.62749910778223	7.85975485697973e-07	1.51587395035918e-05
1	24803950	24804450	501	*	4.47635243472873	5.30882217138247	2.28712506665593	2.29210064497192	7.86030319627446e-07	1.51587395035918e-05
7	35724564	35725064	501	*	5.68289984140287	6.23871498896433	4.76696690057495	1.32033458202105	7.87218236756871e-07	1.51776260098411e-05
13	109924664	109925164	501	*	5.33363109294652	5.91146581135153	4.35480555152551	1.3974974372621	7.88937301712981e-07	1.5206740366766e-05
12	107952385	107952885	501	*	6.15073003831249	6.61047122393179	5.47197685193138	1.06084164113537	7.89451749857323e-07	1.52126265028783e-05
3	25421365	25421865	501	*	4.24140339646044	5.21845698846822	0	4.67810578979743	7.93487862608218e-07	1.52863535469848e-05
2	139864439	139864939	501	*	5.54563170176848	6.10145792410893	4.62966804373676	1.32286078464305	7.94654042050919e-07	1.53047676182507e-05
18	45146275	45146775	501	*	5.32523311339933	5.91117208764527	4.32229972105394	1.41738854670925	7.9501027529153e-07	1.53075767824921e-05
10	23940796	23941296	501	*	5.54213660796349	6.08729622582215	4.65535227683418	1.29714764676305	7.97957483041071e-07	1.53539801361448e-05
10	77692542	77693042	501	*	5.65592385567148	6.21361361860762	4.73477874021607	1.33379681957235	7.98010473598571e-07	1.53539801361448e-05
7	24862019	24862519	501	*	3.57782241829028	4.57782241829028	0	5.83997882782623	7.98053308342147e-07	1.53539801361448e-05
10	63205047	63205547	501	*	5.08622976998035	5.73474699685638	3.87681411322953	1.6097563932129	8.00712768068887e-07	1.54010740531315e-05
5	139424932	139425432	501	*	5.42930956724961	5.99676305581638	4.48059663317846	1.35741075385566	8.01834920958313e-07	1.54185820173599e-05
9	117199011	117199511	501	*	5.17316321674373	5.81649667224858	3.98238350227803	1.57977430174314	8.03176870451414e-07	1.54403061095525e-05
2	175044237	175044737	501	*	5.84814015601365	6.38829809732913	4.97476497436553	1.29584757935657	8.03751495933704e-07	1.54472715527269e-05
12	107938358	107938858	501	*	6.08975550329559	6.56652676862715	5.37278653127395	1.1023327013661	8.04293120374886e-07	1.54535992389326e-05
19	56339399	56339899	501	*	6.23806794974843	6.7291754523709	5.48775980750204	1.16589923831552	8.04553192210207e-07	1.54545152916556e-05
10	93966823	93967323	501	*	5.31319404016387	5.964136574787	4.09495260105465	1.62747737423024	8.05800394008698e-07	1.54690254843217e-05
9	120860359	120860859	501	*	4.66979875901211	5.48108302786382	2.64198953038876	2.14985128728581	8.05897181277236e-07	1.54690254843217e-05
5	76851857	76852357	501	*	5.96743466671154	6.4583481724118	5.21758508847286	1.13778750075774	8.05946368498599e-07	1.54690254843217e-05
3	87762230	87762730	501	*	4.38888191121111	5.24785598053072	1.96420928714741	2.44042616210933	8.06463454396388e-07	1.54747789059342e-05
1	131262585	131263085	501	*	4.67679795613412	5.48665584616427	2.65915452626043	2.18901973550468	8.06671473004251e-07	1.54747789059342e-05
5	101739532	101740032	501	*	5.70888028174116	6.22771610170867	4.89081331271409	1.22692994445594	8.07143452448992e-07	1.54792870532034e-05
3	131544145	131544645	501	*	5.4255455007292	5.99451031375668	4.47250096423548	1.36458017785858	8.0733194572663e-07	1.54792870532034e-05
5	101935119	101935619	501	*	4.95912581719809	5.64096848237412	3.62201534637568	1.70774134361518	8.07842315001806e-07	1.54849921934869e-05
10	88154491	88154991	501	*	5.53319314363729	6.06623463838683	4.67860582766814	1.27114969158161	8.08528529840299e-07	1.5494064107656e-05
8	122883404	122884391	988	*	5.81653323100286	6.33330571204371	5.00366532538102	1.21303212170829	8.11178113092629e-07	1.55368115833053e-05
5	107549315	107549815	501	*	3.60786943742964	4.60786943742964	0	5.85921656946843	8.11186278808968e-07	1.55368115833053e-05
6	23223713	23224213	501	*	5.72786903208313	6.28797168939401	4.7999772340673	1.34052034733254	8.1198585595123e-07	1.55480333780472e-05
8	116796207	116796707	501	*	5.48399843437572	6.05731795493687	4.51837399866299	1.36940040902712	8.12351481309151e-07	1.55509420769528e-05
8	91532644	91533144	501	*	4.14779959309884	5.11089527933759	0	3.93825957037489	8.15501162063137e-07	1.5607130735192e-05
13	98000639	98001139	501	*	5.09928172561132	5.72463268836821	3.97085401821115	1.54181123390043	8.16882420685756e-07	1.5629454529676e-05
17	33697539	33698039	501	*	5.33954732693663	5.98144420108258	4.15387816263648	1.56351302170493	8.19854630759846e-07	1.56821983433172e-05
12	63187815	63188315	501	*	4.90924519308432	5.66383471590848	3.23278131375735	1.93944649021588	8.23127821553944e-07	1.57366894150327e-05
11	83767280	83767780	501	*	5.44533921482375	6.0011170368256	4.52950979427842	1.32165914971088	8.23135933284973e-07	1.57366894150327e-05
1	176874746	176875246	501	*	5.21662340589268	5.87434681428892	3.97333520497959	1.65029792152527	8.24984902073375e-07	1.57678950432269e-05
15	86079055	86079555	501	*	5.73099673445939	6.25294682628114	4.90503278134593	1.22615030391225	8.26676538481747e-07	1.57960779857005e-05
1	182568989	182569489	501	*	5.75257779193423	6.26876366202915	4.94118322208465	1.2333844570235	8.26922241709939e-07	1.57966245926858e-05
2	59347903	59348403	501	*	5.2032085963102	5.81032816390149	4.13461942417843	1.48320877179121	8.28719392642488e-07	1.58268003062586e-05
14	103684284	103684784	501	*	5.44920840262258	6.00801978277789	4.52493246567434	1.34574620588801	8.30012567791219e-07	1.58473378300164e-05
19	55591537	55592037	501	*	5.12627940031165	5.79223528171382	3.85182280747788	1.6344596991874	8.30749910027969e-07	1.58559961760388e-05
5	25116645	25117145	501	*	6.02530599055659	6.51602458620403	5.27591692595176	1.15252216162265	8.3090187896645e-07	1.58559961760388e-05
14	87608080	87608580	501	*	5.77783005235979	6.29178935571174	4.97200866220676	1.21757861370241	8.32301941261219e-07	1.58785490697404e-05
14	80438679	80439179	501	*	4.92250545206306	5.60839410703285	3.5688798218686	1.71582063057198	8.33337582658748e-07	1.58941395876798e-05
1	165806127	165806627	501	*	5.33912941854766	5.91695971893035	4.36031687363579	1.39009346613993	8.37417001393582e-07	1.59677602915097e-05
8	25896639	25897139	501	*	5.98929869191802	6.49347886936615	5.20760334757408	1.20148025344899	8.38306276324976e-07	1.59805291024978e-05
1	157497361	157497861	501	*	4.76946730496428	5.55606527669121	2.90696073061028	2.07896741742643	8.3948230196152e-07	1.59987560863347e-05
1	125379214	125379714	501	*	4.77245940384787	5.49620747129654	3.2518269211459	1.83560344805495	8.41839787743162e-07	1.60361174104617e-05
5	131439981	131440481	501	*	5.77267738212915	6.27948942237877	4.98454456925625	1.20547593230568	8.42235155162043e-07	1.60361174104617e-05
4	137374590	137375090	501	*	5.27590475214357	5.87755446513012	4.22465279036793	1.46177301347293	8.4230241630125e-07	1.60361174104617e-05
2	34118010	34118510	501	*	4.57247734086768	5.40266643894529	2.40163921826081	2.28081855341498	8.42324268416431e-07	1.60361174104617e-05
8	120047620	120048120	501	*	5.78720471156492	6.29760631767919	4.990226237723	1.21758584177678	8.4485639791027e-07	1.60767696197403e-05
16	74454165	74454665	501	*	5.02128300122674	5.69346725730412	3.72266812901969	1.65521338075201	8.44901488749598e-07	1.60767696197403e-05
5	53136169	53136669	501	*	5.73769413056704	6.25960496553647	4.91183009852561	1.24683623471732	8.49558816896733e-07	1.61611629264986e-05
12	112177673	112178173	501	*	5.73077716673458	6.26499674699912	4.87310285097778	1.25707453017868	8.50121778823735e-07	1.61676453195377e-05
18	6262565	6263065	501	*	5.16411836504917	5.79026486799375	4.03300453341888	1.5228552112788	8.51086091125135e-07	1.61817552256436e-05
15	98228695	98229195	501	*	4.47213969859455	5.28561162455471	2.42857869155629	2.18300849517334	8.53343901997075e-07	1.62204447076837e-05
18	23333575	23334075	501	*	4.05760125493544	5.04277643296471	0	5.36423209048754	8.54469258595294e-07	1.62341222710508e-05
10	40468835	40469335	501	*	3.68085878374798	4.68085878374798	0	5.90902589246263	8.54509686215857e-07	1.62341222710508e-05
5	76541294	76541794	501	*	4.2432504081416	5.17063901191332	0.894670411794015	3.17643574087599	8.55343460381032e-07	1.62457207537732e-05
1	151864057	151864557	501	*	5.61940479909742	6.14894802922956	4.77393070029473	1.24998584480342	8.56176738484371e-07	1.62573037636582e-05
11	88617220	88617720	501	*	5.02956572029301	5.67395602933021	3.83501145770045	1.5862283432249	8.56897709377849e-07	1.6266748767926e-05
4	10353996	10354496	501	*	5.00015708471205	5.69835769587328	3.59478242461742	1.74208248656564	8.57191214047994e-07	1.62680762409427e-05
5	100678322	100678822	501	*	5.54051407169584	6.07969337617664	4.66974263340728	1.28043489577785	8.60891846472879e-07	1.63340478291802e-05
4	151474210	151474710	501	*	5.55437265362854	6.10960892705465	4.64004405069025	1.31817463136204	8.61767782808732e-07	1.63464048958581e-05
17	45546672	45547172	501	*	5.67684391550837	6.1967522270573	4.85606418621438	1.23040761826464	8.62489979858832e-07	1.6355840084563e-05
7	39782315	39782815	501	*	3.61191527847361	4.61191527847361	0	5.85449158509281	8.6664698008265e-07	1.64295950742853e-05
5	133215497	133215997	501	*	5.07411410462219	5.76057574233453	3.71813050796111	1.69722731604048	8.66830882319052e-07	1.64295950742853e-05
6	143410161	143410661	501	*	5.70661874192638	6.23522864753746	4.86356260625413	1.23743421828959	8.67179370221421e-07	1.6431919925891e-05
8	109454834	109455334	501	*	5.56092756821579	6.13042673415985	4.60634731819364	1.36494294007417	8.69025605090999e-07	1.64626165329957e-05
14	30683577	30684077	501	*	5.78014970372189	6.28903515565183	4.98691674820349	1.21237004944089	8.7015820410427e-07	1.64760782181805e-05
19	49842315	49842815	501	*	4.13021565471678	5.08351643805988	0.157704817627809	3.82821281606123	8.70189087757068e-07	1.64760782181805e-05
15	84474755	84475255	501	*	5.68071433184576	6.18958464233543	4.88751871303227	1.2013610310785	8.70848277753617e-07	1.64842698319944e-05
6	90309034	90309534	501	*	6.16589434060275	6.62577142933749	5.48684191682825	1.05940496002849	8.74411648014904e-07	1.65394539571381e-05
